player,firstdragon,infernals,mountains,clouds,oceans,firstherald,firstbaron,firsttower,firstmidtower,firsttothreetowers,dragonsdiff,elementaldrakesdiff,eldersdiff,heraldsdiff,baronsdiff,towersdiff,inhibitorsdiff
Ming,0.8961584696719062,0.13389589824147888,1.6300280435326944,0.5159934803978619,0.34627992294251664,0.06818806733268919,0.08520430927007004,0.4687027926338414,0.3183425062548946,0.318220435942368,0.5440156509591484,0.5420627643195195,0.0019528866396288508,-0.8636238653346217,-1.5771659436080243,-5.370980353118841,-1.134900564804997
Mouse,0.062237180022274075,0.08473400038201362,0.09033230040222406,0.5182275865226984,0.1358921976061538,0.5660667425401023,0.31615988533514794,0.5144006104605428,0.5729904292392136,0.5651817430211299,-1.9584979127394035,-1.4360360224964097,-0.5224618902429938,0.13213348508049078,-0.6962309135369829,-4.167502791124918,-0.8989764646182169
Clearlove,0.8591427094267825,1.0167541529556168,0.22463138471732697,0.8533410479000167,1.3316026707967517,0.2809710263085106,0.36386011929845535,0.7945184473814914,0.7946767722083903,0.7828359370070972,2.653573048853602,2.653512013769202,6.1035084399916825e-05,-0.4380574700801566,0.2710266514842832,4.0646639989935345,0.639574058232278
Scout,0.8553532207421304,1.0161896404079072,0.22169098467867843,0.8563581199852585,1.3259578461002954,0.28111042753687315,0.36161717889421907,0.795696301513743,0.7957762993371487,0.7820432625200622,2.643194157062376,2.643163639295076,3.051776730012001e-05,-0.43777914492614,0.2683250392847157,4.044048716229256,0.6322873267877441
iBoy,0.8537253622924935,1.0180687929976386,0.21911147275450527,0.8565852344253417,1.3232295774033838,0.2806896220281135,0.3608123368755697,0.7943132087493414,0.7949193890380797,0.7831973010542808,2.6388560998794937,2.6378795131650783,0.0009765867144153615,-0.4386207559292211,0.2680422194531292,4.057998288734012,0.6394445368238022
Meiko,0.8553532207421304,1.0161896404079072,0.22169098467867843,0.8563581199852585,1.3259578461002954,0.28111042753687315,0.36161717889421907,0.795696301513743,0.7957762993371487,0.7820432625200622,2.643194157062376,2.643163639295076,3.051776730012001e-05,-0.43777914492614,0.2683250392847157,4.044048716229256,0.6322873267877441
Kingen,0.0740966796875,0.0245361328125,1.009033203125,1.28521728515625,0.1414794921875,0.93304443359375,0.7990264892578125,0.807037353515625,0.0444183349609375,0.805145263671875,0.5430984497070312,0.04309844970703125,0.5,0.86614990234375,0.229278564453125,2.2844467163085938,0.28748321533203125
Speed,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-1.75,-1.75,0.0,0.0,0.0,-5.25,-0.75
Medic,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-1.75,-1.75,0.0,0.0,0.0,-5.25,-0.75
Dread,0.16383775940995834,0.037355789515007204,0.770773412671602,0.155781649301446,0.45730792453832725,0.7497147627246452,0.13209605835214733,0.24983764138340847,0.6789707065468078,0.2414711757007324,-0.7760401094906428,-0.713557871900341,-0.06248223759030181,0.49942952544997266,-0.9113694373153911,-4.435044206854886,-0.26077042836350406
Gori,0.578125,0.0078125,0.109375,0.0,1.125,0.53125,0.703125,0.5625,0.578125,0.578125,-0.046875,-0.015625,-0.03125,0.06640625,0.40234375,2.7109375,0.17578125
